Номер_шага	time	Pearlite	Bainite	Martensite	Austenite	Ferrite
1	1	0.0001	0.0001	0.0001	0.9996	0.0001
2	2	0.0001	0.0001	0.0001	0.9996	0.0001
3	3	0.0001	0.0001	0.0001	0.9996	0.0001
4	4	0.0001	0.0001	0.0001	0.9996	0.0001
5	5	0.0001	0.0001	0.0001	0.9996	0.0001
6	6	0.0001	0.0001	0.0001	0.9996	0.0001
7	7	0.0001	0.0001	0.0001	0.9996	0.0001
8	8	0.0001	0.0001	0.0001	0.9996	0.0001
9	9	0.0001	0.0001	0.0001	0.9996	0.0001
10	10	0.0001	0.0001	0.0001	0.9996	0.0001
11	11	0.0001	0.0001	0.0001	0.9996	0.0001
12	12	0.0001	0.0001	0.0001	0.9996	0.0001
13	13	0.0001	0.0001	0.0001	0.9996	0.0001
14	14	0.0001	0.0001	0.0001	0.9996	0.0001
15	15	0.0001	0.0001	0.0001	0.9996	0.0001
16	16	0.0001	0.0001	0.0001	0.9996	0.0001
17	17	0.0001	0.0001	0.0001	0.9996	0.0001
18	18	0.0001	0.0001	0.0001	0.9996	0.0001
19	19	0.0001	0.0001	0.0001	0.9996	0.0001
20	20	0.0001	0.0001	0.0001	0.9996	0.0001
21	21	0.0001	0.0001	0.0001	0.9996	0.0001
22	22	0.0001	0.0001	0.0001	0.9996	0.0001
23	23	0.0001	0.0001	0.0001	0.9996	0.0001
24	24	0.0001	0.0001	0.0001	0.9996	0.0001
25	25	0.0001	0.0001	0.0001	0.9996	0.0001
26	26	0.0001	0.0001	0.0001	0.9996	0.0001
27	27	0.0001	0.0001	0.0001	0.9996	0.0001
28	28	0.0001	0.0001	0.0001	0.9996	0.0001
29	29	0.0001	0.0001	0.0001	0.9996	0.0001
30	30	0.0001	0.0001	0.0001	0.9996	0.0001
31	31	0.0001	0.0001	0.0001	0.9996	0.0001
32	32	0.0001	0.0001	0.0001	0.9996	0.0001
33	33	0.0001	0.0001	0.0001	0.9996	0.0001
34	34	0.0001	0.0001	0.0001	0.9996	0.0001
35	35	0.0001	0.0001	0.0001	0.9996	0.0001
36	36	0.0001	0.0001	0.0001	0.9996	0.0001
37	37	0.0001	0.0001	0.0001	0.9996	0.0001
38	38	0.0001	0.0001	0.0001	0.9996	0.0001
39	39	0.0001	0.0001	0.0001	0.9996	0.0001
40	40	0.0001	0.0001	0.0001	0.9996	0.0001
41	41	0.0001	0.0001	0.0001	0.9996	0.0001
42	42	0.0001	0.0001	0.0001	0.9996	0.0001
43	43	0.0001	0.0001	0.0001	0.9996	0.0001
44	44	0.0001	0.0001	0.0001	0.9996	0.0001
45	45	0.0001	0.0001	0.0001	0.9996	0.0001
46	46	0.0001	0.0001	0.0001	0.9996	0.0001
47	47	0.0001	0.0001	0.0001	0.9996	0.0001
48	48	0.0001	0.0001	0.0001	0.9996	0.0001
49	49	0.0001	0.0001	0.0001	0.9996	0.0001
50	50	0.0001	0.0001	0.0001	0.9996	0.0001
51	51	0.0001	0.0001	0.0001	0.9996	0.0001
52	52	0.0001	0.0001	0.0001	0.9996	0.0001
53	53	0.0001	0.0001	0.0001	0.9996	0.0001
54	54	0.0001	0.0001	0.0001	0.9996	0.0001
55	55	0.0001	0.0001	0.0001	0.9996	0.0001
56	56	0.0001	0.0001	0.0001	0.9996	0.0001
57	57	0.0001	0.0001	0.0001	0.9996	0.0001
58	58	0.0001	0.0001	0.0001	0.9996	0.0001
59	59	0.0001	0.0001	0.0001	0.9996	0.0001
60	60	0.0001	0.0001	0.0001	0.9996	0.0001
61	61	0.0001	0.0001	0.0001	0.9996	0.0001
62	62	0.0001	0.0001	0.0001	0.9996	0.0001
63	63	0.0001	0.0001	0.0001	0.9996	0.0001
64	64	0.0001	0.0001	0.0001	0.9996	0.0001
65	65	0.0001	0.0001	0.0001	0.9996	0.0001
66	66	0.0001	0.0001	0.0001	0.9996	0.0001
67	67	0.0001	0.0001	0.0001	0.9996	0.0001
68	68	0.0001	0.0001	0.0001	0.9996	0.0001
69	69	0.0001	0.0001	0.0001	0.9996	0.0001
70	70	0.0001	0.0001	0.0001	0.9996	0.0001
71	71	0.0001	0.0001	0.0001	0.9996	0.0001
72	72	0.0001	0.0001	0.0001	0.9996	0.0001
73	73	0.0001	0.0001	0.0001	0.9996	0.0001
74	74	0.0001	0.0001	0.0001	0.9996	0.0001
75	75	0.0001	0.0001	0.0001	0.9996	0.0001
76	76	0.0001	0.0001	0.0001	0.9996	0.0001
77	77	0.0001	0.0001	0.0001	0.9996	0.0001
78	78	0.0001	0.0001	0.0001	0.9996	0.0001
79	79	0.0001	0.0001	0.0001	0.9996	0.0001
80	80	0.0001	0.0001	0.0001	0.9996	0.0001
81	81	0.0001	0.0001	0.0001	0.9996	0.0001
82	82	0.0001	0.0001	0.0001	0.9996	0.0001
83	83	0.0001	0.0001	0.0001	0.9996	0.0001
84	84	0.0001	0.0001	0.0001	0.9996	0.0001
85	85	0.0001	0.0001	0.0001	0.9996	0.0001
86	86	0.0001	0.0001	0.0001	0.9996	0.0001
87	87	0.0001	0.0001	0.0001	0.9996	0.0001
88	88	0.0001	0.0001	0.0001	0.9996	0.0001
89	89	0.0001	0.0001	0.0001	0.9996	0.0001
90	90	0.0001	0.0001	0.0001	0.9996	0.0001
91	91	0.0001	0.0001	0.0001	0.9996	0.0001
92	92	0.0001	0.0001	0.0001	0.9996	0.0001
93	93	0.0001	0.0001	0.0001	0.9996	0.0001
94	94	0.0001	0.0001	0.0001	0.9996	0.0001
95	95	0.0001	0.0001	0.0001	0.9996	0.0001
96	96	0.0001	0.0001	0.0001	0.9996	0.0001
97	97	0.0001	0.0001	0.0001	0.9996	0.0001
98	98	0.0001	0.0001	0.0001	0.9996	0.0001
99	99	0.0001	0.0001	0.0001	0.9996	0.0001
100	100	0.0001	0.0001	0.0001	0.9996	0.0001
101	101	0.0001	0.0001	0.0001	0.9996	0.0001
102	102	0.0001	0.0001	0.0001	0.9996	0.0001
103	103	0.0001	0.0001	0.0001	0.9996	0.0001
104	104	0.0001	0.0001	0.0001	0.9996	0.0001
105	105	0.0001	0.0001	0.0001	0.9996	0.0001
106	106	0.0001	0.0001	0.0001	0.9996	0.0001
107	107	0.0001	0.0001	0.0001	0.9996	0.0001
108	108	0.0001	0.0001	0.0001	0.9996	0.0001
109	109	0.0001	0.0001	0.0001	0.9996	0.0001
110	110	0.0001	0.0001	0.0001	0.9996	0.0001
111	111	0.0001	0.0001	0.0001	0.9996	0.0001
112	112	0.0001	0.0001	0.0001	0.9996	0.0001
113	113	0.0001	0.0001	0.0001	0.9996	0.0001
114	114	0.0001	0.0001	0.0001	0.9996	0.0001
115	115	0.0001	0.0001	0.0001	0.9996	0.0001
116	116	0.0001	0.0001	0.0001	0.9996	0.0001
117	117	0.0001	0.0001	0.0001	0.9996	0.0001
118	118	0.0001	0.0001	0.0001	0.9996	0.0001
119	119	0.0001	0.0001	0.0001	0.9996	0.0001
120	120	0.0001	0.0001	0.0001	0.9996	0.0001
121	121	0.0001	0.0001	0.0001	0.9996	0.0001
122	122	0.0001	0.0001	0.0001	0.9996	0.0001
123	123	0.0001	0.0001	0.0001	0.9996	0.000100001
124	124	0.0001	0.0001	0.0001	0.9996	0.000100001
125	125	0.0001	0.0001	0.0001	0.9996	0.000100002
126	126	0.0001	0.0001	0.0001	0.9996	0.000100003
127	127	0.0001	0.0001	0.0001	0.9996	0.000100004
128	128	0.0001	0.0001	0.0001	0.9996	0.000100006
129	129	0.0001	0.0001	0.0001	0.9996	0.000100008
130	130	0.0001	0.0001	0.0001	0.9996	0.00010001
131	131	0.0001	0.0001	0.0001	0.9996	0.000100013
132	132	0.0001	0.0001	0.0001	0.9996	0.000100017
133	133	0.0001	0.0001	0.0001	0.9996	0.000100022
134	134	0.0001	0.0001	0.0001	0.9996	0.000100027
135	135	0.0001	0.0001	0.0001	0.9996	0.000100034
136	136	0.0001	0.0001	0.0001	0.9996	0.000100041
137	137	0.0001	0.0001	0.0001	0.9996	0.00010005
138	138	0.0001	0.0001	0.0001	0.9996	0.000100059
139	139	0.0001	0.0001	0.0001	0.9996	0.000100071
140	140	0.0001	0.0001	0.0001	0.9996	0.000100083
141	141	0.0001	0.0001	0.0001	0.9996	0.000100098
142	142	0.0001	0.0001	0.0001	0.9996	0.000100114
143	143	0.0001	0.0001	0.0001	0.9996	0.000100132
144	144	0.0001	0.0001	0.0001	0.9996	0.000100152
145	145	0.0001	0.0001	0.0001	0.9996	0.000100174
146	146	0.0001	0.0001	0.0001	0.9996	0.000100198
147	147	0.0001	0.0001	0.0001	0.9996	0.000100225
148	148	0.0001	0.0001	0.0001	0.9996	0.000100254
149	149	0.0001	0.0001	0.0001	0.9996	0.000100286
150	150	0.0001	0.0001	0.0001	0.9996	0.000100321
151	151	0.0001	0.0001	0.0001	0.9996	0.000100359
152	152	0.0001	0.0001	0.0001	0.9996	0.0001004
153	153	0.0001	0.0001	0.0001	0.9996	0.000100444
154	154	0.0001	0.0001	0.0001	0.9996	0.000100492
155	155	0.0001	0.0001	0.0001	0.999599	0.000100543
156	156	0.0001	0.0001	0.0001	0.999599	0.000100598
157	157	0.0001	0.0001	0.0001	0.999599	0.000100657
158	158	0.0001	0.0001	0.0001	0.999599	0.00010072
159	159	0.0001	0.0001	0.0001	0.999599	0.000100788
160	160	0.0001	0.0001	0.0001	0.999599	0.00010086
161	161	0.0001	0.0001	0.0001	0.999599	0.000100937
162	162	0.000100001	0.0001	0.0001	0.999599	0.000101018
163	163	0.000100002	0.0001	0.0001	0.999599	0.000101105
164	164	0.000100004	0.0001	0.0001	0.999599	0.000101197
165	165	0.000100006	0.0001	0.0001	0.999599	0.000101294
166	166	0.00010001	0.0001	0.0001	0.999599	0.000101396
167	167	0.000100015	0.0001	0.0001	0.999598	0.000101505
168	168	0.000100022	0.0001	0.0001	0.999598	0.000101619
169	169	0.000100031	0.0001	0.0001	0.999598	0.00010174
170	170	0.000100042	0.0001	0.0001	0.999598	0.000101867
171	171	0.000100056	0.0001	0.0001	0.999598	0.000102
172	172	0.000100073	0.0001	0.0001	0.999598	0.00010214
173	173	0.000100093	0.0001	0.0001	0.999598	0.000102287
174	174	0.000100118	0.0001	0.0001	0.999597	0.000102441
175	175	0.000100147	0.0001	0.0001	0.999597	0.000102603
176	176	0.000100182	0.0001	0.0001	0.999597	0.000102772
177	177	0.000100221	0.0001	0.0001	0.999597	0.000102949
178	178	0.000100267	0.0001	0.0001	0.999597	0.000103133
179	179	0.00010032	0.0001	0.0001	0.999596	0.000103326
180	180	0.00010038	0.0001	0.0001	0.999596	0.000103527
181	181	0.000100447	0.0001	0.0001	0.999596	0.000103737
182	182	0.000100523	0.0001	0.0001	0.999596	0.000103956
183	183	0.000100609	0.0001	0.0001	0.999595	0.000104183
184	184	0.000100704	0.0001	0.0001	0.999595	0.00010442
185	185	0.000100809	0.0001	0.0001	0.999595	0.000104666
186	186	0.000100926	0.0001	0.0001	0.999594	0.000104922
187	187	0.000101055	0.0001	0.0001	0.999594	0.000105188
188	188	0.000101196	0.0001	0.0001	0.999593	0.000105464
189	189	0.000101351	0.0001	0.0001	0.999593	0.00010575
190	190	0.00010152	0.0001	0.0001	0.999592	0.000106047
191	191	0.000101704	0.0001	0.0001	0.999592	0.000106354
192	192	0.000101903	0.0001	0.0001	0.999591	0.000106673
193	193	0.000102119	0.0001	0.0001	0.999591	0.000107002
194	194	0.000102353	0.0001	0.0001	0.99959	0.000107344
195	195	0.000102605	0.0001	0.0001	0.99959	0.000107697
196	196	0.000102877	0.0001	0.0001	0.999589	0.000108061
197	197	0.000103168	0.0001	0.0001	0.999588	0.000108439
198	198	0.00010348	0.0001	0.0001	0.999588	0.000108828
199	199	0.000103815	0.0001	0.0001	0.999587	0.00010923
200	200	0.000104172	0.0001	0.0001	0.999586	0.000109645
201	201	0.000104553	0.0001	0.0001	0.999585	0.000110073
202	202	0.000104959	0.0001	0.0001	0.999585	0.000110515
203	203	0.000105391	0.0001	0.0001	0.999584	0.00011097
204	204	0.00010585	0.0001	0.0001	0.999583	0.000111439
205	205	0.000106337	0.0001	0.0001	0.999582	0.000111923
206	206	0.000106853	0.0001	0.0001	0.999581	0.00011242
207	207	0.000107399	0.0001	0.0001	0.99958	0.000112933
208	208	0.000107976	0.0001	0.0001	0.999579	0.00011346
209	209	0.000108586	0.0001	0.0001	0.999577	0.000114002
210	210	0.000109229	0.0001	0.0001	0.999576	0.00011456
211	211	0.000109907	0.0001	0.0001	0.999575	0.000115134
212	212	0.000110621	0.0001	0.0001	0.999574	0.000115723
213	213	0.000111372	0.0001	0.0001	0.999572	0.000116329
214	214	0.000112162	0.0001	0.0001	0.999571	0.000116952
215	215	0.000112991	0.0001	0.0001	0.999569	0.000117591
216	216	0.000113861	0.0001	0.0001	0.999568	0.000118247
217	217	0.000114774	0.0001	0.0001	0.999566	0.00011892
218	218	0.000115731	0.0001	0.0001	0.999565	0.000119612
219	219	0.000116733	0.0001	0.0001	0.999563	0.000120321
220	220	0.000117781	0.0001	0.0001	0.999561	0.000121048
221	221	0.000118878	0.0001	0.0001	0.999559	0.000121794
222	222	0.000120024	0.0001	0.0001	0.999557	0.000122558
223	223	0.000121221	0.0001	0.0001	0.999555	0.000123342
224	224	0.000122471	0.0001	0.0001	0.999553	0.000124145
225	225	0.000123776	0.0001	0.0001	0.999551	0.000124967
226	226	0.000125136	0.0001	0.0001	0.999549	0.00012581
227	227	0.000126554	0.0001	0.0001	0.999547	0.000126673
228	228	0.000128031	0.0001	0.0001	0.999544	0.000127556
229	229	0.00012957	0.0001	0.0001	0.999542	0.00012846
230	230	0.000131171	0.0001	0.0001	0.999539	0.000129386
231	231	0.000132837	0.0001	0.0001	0.999537	0.000130333
232	232	0.00013457	0.0001	0.0001	0.999534	0.000131302
233	233	0.000136372	0.0001	0.0001	0.999531	0.000132293
234	234	0.000138244	0.0001	0.0001	0.999528	0.000133306
235	235	0.000140188	0.0001	0.0001	0.999525	0.000134342
236	236	0.000142208	0.0001	0.0001	0.999522	0.000135402
237	237	0.000144304	0.0001	0.0001	0.999519	0.000136484
238	238	0.000146479	0.0001	0.0001	0.999516	0.000137591
239	239	0.000148735	0.0001	0.0001	0.999513	0.000138721
240	240	0.000151075	0.0001	0.0001	0.999509	0.000139877
241	241	0.0001535	0.0001	0.0001	0.999505	0.000141056
242	242	0.000156014	0.0001	0.0001	0.999502	0.000142261
243	243	0.000158618	0.0001	0.0001	0.999498	0.000143492
244	244	0.000161315	0.0001	0.0001	0.999494	0.000144748
245	245	0.000164108	0.0001	0.0001	0.99949	0.000146031
246	246	0.000166999	0.0001	0.0001	0.999486	0.00014734
247	247	0.000169991	0.0001	0.0001	0.999481	0.000148675
248	248	0.000173087	0.0001	0.0001	0.999477	0.000150039
249	249	0.000176289	0.0001	0.0001	0.999472	0.000151429
250	250	0.0001796	0.0001	0.0001	0.999468	0.000152848
251	251	0.000183023	0.0001	0.0001	0.999463	0.000154295
252	252	0.000186561	0.0001	0.0001	0.999458	0.000155771
253	253	0.000190217	0.0001	0.0001	0.999453	0.000157276
254	254	0.000193994	0.0001	0.0001	0.999447	0.00015881
255	255	0.000197895	0.0001	0.0001	0.999442	0.000160374
256	256	0.000201924	0.0001	0.0001	0.999436	0.000161968
257	257	0.000206083	0.0001	0.0001	0.99943	0.000163593
258	258	0.000210377	0.0001	0.0001	0.999424	0.000165249
259	259	0.000214807	0.0001	0.0001	0.999418	0.000166936
260	260	0.000219379	0.0001	0.0001	0.999412	0.000168655
261	261	0.000224095	0.0001	0.0001	0.999405	0.000170407
262	262	0.000228958	0.0001	0.0001	0.999399	0.00017219
263	263	0.000233974	0.0001	0.0001	0.999392	0.000174007
264	264	0.000239144	0.0001	0.0001	0.999385	0.000175857
265	265	0.000244474	0.0001	0.0001	0.999378	0.000177741
266	266	0.000249967	0.0001	0.0001	0.99937	0.000179659
267	267	0.000255626	0.0001	0.0001	0.999363	0.000181611
268	268	0.000261456	0.0001	0.0001	0.999355	0.000183599
269	269	0.000267461	0.0001	0.0001	0.999347	0.000185621
270	270	0.000273645	0.0001	0.0001	0.999339	0.00018768
271	271	0.000280012	0.0001	0.0001	0.99933	0.000189775
272	272	0.000286566	0.0001	0.0001	0.999322	0.000191906
273	273	0.000293312	0.0001	0.0001	0.999313	0.000194074
274	274	0.000300254	0.0001	0.0001	0.999303	0.00019628
275	275	0.000307397	0.0001	0.0001	0.999294	0.000198524
276	276	0.000314744	0.0001	0.0001	0.999284	0.000200806
277	277	0.000322301	0.0001	0.0001	0.999275	0.000203127
278	278	0.000330072	0.0001	0.0001	0.999264	0.000205486
279	279	0.000338062	0.0001	0.0001	0.999254	0.000207886
280	280	0.000346275	0.0001	0.0001	0.999243	0.000210325
281	281	0.000354717	0.0001	0.0001	0.999232	0.000212805
282	282	0.000363392	0.0001	0.0001	0.999221	0.000215326
283	283	0.000372306	0.0001	0.0001	0.99921	0.000217888
284	284	0.000381462	0.0001	0.0001	0.999198	0.000220491
285	285	0.000390867	0.0001	0.0001	0.999186	0.000223137
286	286	0.000400526	0.0001	0.0001	0.999174	0.000225826
287	287	0.000410443	0.0001	0.0001	0.999161	0.000228557
288	288	0.000420624	0.0001	0.0001	0.999148	0.000231332
289	289	0.000431074	0.0001	0.0001	0.999135	0.000234151
290	290	0.000441799	0.0001	0.0001	0.999121	0.000237014
291	291	0.000452804	0.0001	0.0001	0.999107	0.000239922
292	292	0.000464094	0.0001	0.0001	0.999093	0.000242875
293	293	0.000475676	0.0001	0.0001	0.999078	0.000245874
294	294	0.000487554	0.0001	0.0001	0.999064	0.000248918
295	295	0.000499734	0.0001	0.0001	0.999048	0.00025201
296	296	0.000512222	0.0001	0.0001	0.999033	0.000255148
297	297	0.000525024	0.0001	0.0001	0.999017	0.000258334
298	298	0.000538145	0.0001	0.0001	0.999	0.000261567
299	299	0.000551592	0.0001	0.0001	0.998984	0.000264849
300	300	0.000565371	0.0001	0.0001	0.998966	0.00026818
301	301	0.000579486	0.0001	0.0001	0.998949	0.000271559
302	302	0.000593945	0.0001	0.0001	0.998931	0.000274989
303	303	0.000608753	0.0001	0.0001	0.998913	0.000278468
304	304	0.000623916	0.0001	0.0001	0.998894	0.000281998
305	305	0.000639441	0.0001	0.0001	0.998875	0.000285579
306	306	0.000655334	0.0001	0.0001	0.998855	0.000289211
307	307	0.000671601	0.0001	0.0001	0.998836	0.000292895
308	308	0.000688248	0.0001	0.0001	0.998815	0.000296631
309	309	0.000705281	0.0001	0.0001	0.998794	0.00030042
310	310	0.000722707	0.0001	0.0001	0.998773	0.000304261
311	311	0.000740533	0.0001	0.0001	0.998751	0.000308157
312	312	0.000758765	0.0001	0.0001	0.998729	0.000312106
313	313	0.000777408	0.0001	0.0001	0.998706	0.00031611
314	314	0.00079647	0.0001	0.0001	0.998683	0.000320168
315	315	0.000815958	0.0001	0.0001	0.99866	0.000324282
316	316	0.000835877	0.0001	0.0001	0.998636	0.000328451
317	317	0.000856234	0.0001	0.0001	0.998611	0.000332677
318	318	0.000877036	0.0001	0.0001	0.998586	0.000336958
319	319	0.00089829	0.0001	0.0001	0.99856	0.000341297
320	320	0.000920002	0.0001	0.0001	0.998534	0.000345693
321	321	0.00094218	0.0001	0.0001	0.998508	0.000350147
322	322	0.000964828	0.0001	0.0001	0.998481	0.000354659
323	323	0.000987955	0.0001	0.0001	0.998453	0.00035923
324	324	0.00101157	0.0001	0.0001	0.998425	0.000363859
325	325	0.00103567	0.0001	0.0001	0.998396	0.000368548
326	326	0.00106027	0.0001	0.0001	0.998366	0.000373297
327	327	0.00108538	0.0001	0.0001	0.998337	0.000378106
328	328	0.001111	0.0001	0.0001	0.998306	0.000382975
329	329	0.00113714	0.0001	0.0001	0.998275	0.000387905
330	330	0.00116381	0.0001	0.0001	0.998243	0.000392897
331	331	0.00119101	0.0001	0.0001	0.998211	0.00039795
332	332	0.00121875	0.0001	0.0001	0.998178	0.000403066
333	333	0.00124703	0.0001	0.0001	0.998145	0.000408244
334	334	0.00127587	0.0001	0.0001	0.998111	0.000413485
335	335	0.00130527	0.0001	0.0001	0.998076	0.000418789
336	336	0.00133524	0.0001	0.0001	0.998041	0.000424157
337	337	0.00136578	0.0001	0.0001	0.998005	0.000429588
338	338	0.00139691	0.0001	0.0001	0.997968	0.000435084
339	339	0.00142862	0.0001	0.0001	0.997931	0.000440645
340	340	0.00146092	0.0001	0.0001	0.997893	0.000446271
341	341	0.00149383	0.0001	0.0001	0.997854	0.000451962
342	342	0.00152735	0.0001	0.0001	0.997815	0.000457719
343	343	0.00156148	0.0001	0.0001	0.997775	0.000463542
344	344	0.00159623	0.0001	0.0001	0.997734	0.000469432
345	345	0.00163162	0.0001	0.0001	0.997693	0.000475388
346	346	0.00166764	0.0001	0.0001	0.997651	0.000481412
347	347	0.0017043	0.0001	0.0001	0.997608	0.000487503
348	348	0.00174162	0.0001	0.0001	0.997565	0.000493661
349	349	0.00177959	0.0001	0.0001	0.997521	0.000499888
350	350	0.00181822	0.0001	0.0001	0.997476	0.000506183
351	351	0.00185752	0.0001	0.0001	0.99743	0.000512547
352	352	0.00189751	0.0001	0.0001	0.997384	0.00051898
353	353	0.00193817	0.0001	0.0001	0.997336	0.000525482
354	354	0.00197953	0.0001	0.0001	0.997288	0.000532053
355	355	0.00202158	0.0001	0.0001	0.99724	0.000538695
356	356	0.00206434	0.0001	0.0001	0.99719	0.000545407
357	357	0.00210781	0.0001	0.0001	0.99714	0.000552189
358	358	0.00215199	0.0001	0.0001	0.997089	0.000559042
359	359	0.0021969	0.0001	0.0001	0.997037	0.000565965
360	360	0.00224254	0.0001	0.0001	0.996985	0.00057296
361	361	0.00228891	0.0001	0.0001	0.996931	0.000580027
362	362	0.00233603	0.0001	0.0001	0.996877	0.000587165
363	363	0.0023839	0.0001	0.0001	0.996822	0.000594375
364	364	0.00243253	0.0001	0.0001	0.996766	0.000601658
365	365	0.00248191	0.0001	0.0001	0.996709	0.000609013
366	366	0.00253207	0.0001	0.0001	0.996651	0.000616441
367	367	0.002583	0.0001	0.0001	0.996593	0.000623941
368	368	0.00263472	0.0001	0.0001	0.996534	0.000631515
369	369	0.00268722	0.0001	0.0001	0.996474	0.000639162
370	370	0.00274051	0.0001	0.0001	0.996413	0.000646883
371	371	0.0027946	0.0001	0.0001	0.996351	0.000654677
372	372	0.0028495	0.0001	0.0001	0.996288	0.000662545
373	373	0.00290522	0.0001	0.0001	0.996224	0.000670488
374	374	0.00296175	0.0001	0.0001	0.99616	0.000678504
375	375	0.0030191	0.0001	0.0001	0.996094	0.000686596
376	376	0.00307728	0.0001	0.0001	0.996028	0.000694761
377	377	0.0031363	0.0001	0.0001	0.995961	0.000703002
378	378	0.00319616	0.0001	0.0001	0.995893	0.000711318
379	379	0.00325687	0.0001	0.0001	0.995823	0.000719709
380	380	0.00331843	0.0001	0.0001	0.995753	0.000728175
381	381	0.00338085	0.0001	0.0001	0.995682	0.000736716
382	382	0.00344413	0.0001	0.0001	0.995611	0.000745333
383	383	0.00350828	0.0001	0.0001	0.995538	0.000754026
384	384	0.0035733	0.0001	0.0001	0.995464	0.000762794
385	385	0.00363921	0.0001	0.0001	0.995389	0.000771638
386	386	0.003706	0.0001	0.0001	0.995313	0.000780558
387	387	0.00377368	0.0001	0.0001	0.995237	0.000789555
388	388	0.00384225	0.0001	0.0001	0.995159	0.000798627
389	389	0.00391173	0.0001	0.0001	0.99508	0.000807776
390	390	0.00398211	0.0001	0.0001	0.995001	0.000817001
391	391	0.0040534	0.0001	0.0001	0.99492	0.000826302
392	392	0.00412561	0.0001	0.0001	0.994839	0.00083568
393	393	0.00419873	0.0001	0.0001	0.994756	0.000845135
394	394	0.00427279	0.0001	0.0001	0.994673	0.000854665
395	395	0.00434777	0.0001	0.0001	0.994588	0.000864273
396	396	0.00442368	0.0001	0.0001	0.994502	0.000873957
397	397	0.00450053	0.0001	0.0001	0.994416	0.000883718
398	398	0.00457833	0.0001	0.0001	0.994328	0.000893556
399	399	0.00465707	0.0001	0.0001	0.994239	0.00090347
400	400	0.00473676	0.0001	0.0001	0.99415	0.000913461
401	401	0.00481741	0.0001	0.0001	0.994059	0.000923529
402	402	0.00489902	0.0001	0.0001	0.993967	0.000933673
403	403	0.00498159	0.0001	0.0001	0.993875	0.000943894
404	404	0.00506513	0.0001	0.0001	0.993781	0.000954192
405	405	0.00514964	0.0001	0.0001	0.993686	0.000964566
406	406	0.00523513	0.0001	0.0001	0.99359	0.000975017
407	407	0.00532159	0.0001	0.0001	0.993493	0.000985545
408	408	0.00540904	0.0001	0.0001	0.993395	0.000996149
409	409	0.00549747	0.0001	0.0001	0.993296	0.00100683
410	410	0.00558689	0.0001	0.0001	0.993196	0.00101759
411	411	0.00567731	0.0001	0.0001	0.993094	0.00102842
412	412	0.00576871	0.0001	0.0001	0.992992	0.00103933
413	413	0.00586112	0.0001	0.0001	0.992889	0.00105032
414	414	0.00595453	0.0001	0.0001	0.992784	0.00106138
415	415	0.00604894	0.0001	0.0001	0.992679	0.00107251
416	416	0.00614437	0.0001	0.0001	0.992572	0.00108373
417	417	0.0062408	0.0001	0.0001	0.992464	0.00109502
418	418	0.00633824	0.0001	0.0001	0.992355	0.00110638
419	419	0.0064367	0.0001	0.0001	0.992245	0.00111782
420	420	0.00653618	0.0001	0.0001	0.992134	0.00112934
421	421	0.00663668	0.0001	0.0001	0.992022	0.00114093
422	422	0.0067382	0.0001	0.0001	0.991909	0.0011526
423	423	0.00684074	0.0001	0.0001	0.991795	0.00116434
424	424	0.00694431	0.0001	0.0001	0.99168	0.00117615
425	425	0.00704892	0.0001	0.0001	0.991563	0.00118804
426	426	0.00715455	0.0001	0.0001	0.991445	0.00120001
427	427	0.00726121	0.0001	0.0001	0.991327	0.00121205
428	428	0.00736891	0.0001	0.0001	0.991207	0.00122416
429	429	0.00747764	0.0001	0.0001	0.991086	0.00123635
430	430	0.00758742	0.0001	0.0001	0.990964	0.00124861
431	431	0.00769823	0.0001	0.0001	0.990841	0.00126094
432	432	0.00781008	0.0001	0.0001	0.990717	0.00127335
433	433	0.00792297	0.0001	0.0001	0.990591	0.00128583
434	434	0.0080369	0.0001	0.0001	0.990465	0.00129839
435	435	0.00815188	0.0001	0.0001	0.990337	0.00131101
436	436	0.0082679	0.0001	0.0001	0.990208	0.00132371
437	437	0.00838497	0.0001	0.0001	0.990079	0.00133648
438	438	0.00850308	0.0001	0.0001	0.989948	0.00134932
439	439	0.00862224	0.0001	0.0001	0.989816	0.00136224
440	440	0.00874244	0.0001	0.0001	0.989682	0.00137522
441	441	0.0088637	0.0001	0.0001	0.989548	0.00138828
442	442	0.008986	0.0001	0.0001	0.989413	0.0014014
443	443	0.00910934	0.0001	0.0001	0.989276	0.0014146
444	444	0.00923374	0.0001	0.0001	0.989138	0.00142787
445	445	0.00935918	0.0001	0.0001	0.989	0.0014412
446	446	0.00948567	0.0001	0.0001	0.98886	0.00145461
447	447	0.00961321	0.0001	0.0001	0.988719	0.00146808
448	448	0.00974179	0.0001	0.0001	0.988577	0.00148163
449	449	0.00987143	0.0001	0.0001	0.988433	0.00149524
450	450	0.0100021	0.0001	0.0001	0.988289	0.00150892
451	451	0.0101338	0.0001	0.0001	0.988144	0.00152267
452	452	0.0102666	0.0001	0.0001	0.987997	0.00153649
453	453	0.0104004	0.0001	0.0001	0.987849	0.00155037
454	454	0.0105353	0.0001	0.0001	0.9877	0.00156432
455	455	0.0106712	0.0001	0.0001	0.987551	0.00157834
456	456	0.0108081	0.0001	0.0001	0.987399	0.00159242
457	457	0.0109461	0.0001	0.0001	0.987247	0.00160657
458	458	0.0110851	0.0001	0.0001	0.987094	0.00162078
459	459	0.0112251	0.0001	0.0001	0.98694	0.00163506
